date,open,high,low,close,tic
2023-09-21,0.252595,0.253075,0.24501,0.24548,ADA
2023-09-21,214.413,215.404,209.319,210.792,BNB
2023-09-21,27113.7,27159.9,26375.9,26612.6,BTC
2023-09-21,12.7579,12.9111,12.4027,12.4027,BTG
2023-09-21,0.0627228,0.0634067,0.0610859,0.0613075,DOGE
2023-09-21,1626.28,1626.4,1567.78,1588.6,ETH
2023-09-21,6.94862,6.96723,6.608,6.70853,LINK
2023-09-21,0.0846451,0.0847593,0.0827442,0.0830967,TRX
2023-09-21,0.523331,0.523331,0.500385,0.50738,XRP
2023-09-22,0.245483,0.246458,0.242788,0.244153,ADA
2023-09-22,210.694,212.092,209.696,210.985,BNB
2023-09-22,26612.6,26739.6,26470.2,26567.2,BTC
2023-09-22,12.4031,12.7261,12.4031,12.4897,BTG
2023-09-22,0.0613075,0.0618738,0.0606274,0.0612847,DOGE
2023-09-22,1588.6,1602.44,1577.01,1593.85,ETH
2023-09-22,6.7095,6.96735,6.60107,6.94231,LINK
2023-09-22,0.0831075,0.0843549,0.0827983,0.0834442,TRX
2023-09-22,0.507485,0.516879,0.50379,0.513664,XRP
2023-09-23,0.244193,0.2469,0.243693,0.245767,ADA
2023-09-23,210.987,211.691,209.894,210.415,BNB
2023-09-23,26567.5,26633.6,26510.1,26570.7,BTC
2023-09-23,12.5033,12.6597,12.3794,12.4658,BTG
2023-09-23,0.0613093,0.0619716,0.0612857,0.0615953,DOGE
2023-09-23,1593.63,1598.18,1587.48,1593.01,ETH
2023-09-23,6.94231,7.21803,6.92038,7.1632,LINK
2023-09-23,0.0834342,0.0838459,0.0831742,0.0838459,TRX
2023-09-23,0.513664,0.514169,0.50803,0.508836,XRP
2023-09-24,0.245677,0.246345,0.243495,0.2449,ADA
2023-09-24,210.415,211.211,208.712,209.708,BNB
2023-09-24,26570.7,26739.3,26341.5,26520.4,BTC
2023-09-24,12.4508,13.4817,12.4486,12.7373,BTG
2023-09-24,0.0615613,0.0617412,0.0608537,0.0610824,DOGE
2023-09-24,1593.01,1601.17,1578.26,1590.0,ETH
2023-09-24,7.1632,7.24731,7.03882,7.04618,LINK
2023-09-24,0.0838459,0.0844842,0.0834367,0.0840334,TRX
2023-09-24,0.508736,0.511705,0.50363,0.50692,XRP
2023-09-25,0.2449,0.246129,0.240622,0.244438,ADA
2023-09-25,209.808,210.549,206.519,209.589,BNB
2023-09-25,26520.4,26520.4,25994.0,26278.3,BTC
2023-09-25,12.5988,12.735,12.4481,12.5542,BTG
2023-09-25,0.0610824,0.0612069,0.0601058,0.060828,DOGE
2023-09-25,1589.99,1596.93,1563.26,1587.17,ETH
2023-09-25,7.04618,7.50597,6.91502,7.45003,LINK
2023-09-25,0.0840334,0.0844655,0.0832375,0.0842958,TRX
2023-09-25,0.50692,0.507815,0.491092,0.504075,XRP
2023-09-26,0.244438,0.247783,0.243104,0.243875,ADA
2023-09-26,209.787,213.538,209.639,211.409,BNB
2023-09-26,26278.3,26392.2,26080.6,26154.2,BTC
2023-09-26,12.5428,12.7709,12.4112,12.479,BTG
2023-09-26,0.0609553,0.0611282,0.0593015,0.0605829,DOGE
2023-09-26,1587.28,1598.6,1579.68,1588.14,ETH
2023-09-26,7.44965,7.5679,7.24744,7.38003,LINK
2023-09-26,0.0843049,0.0849445,0.0841104,0.0843037,TRX
2023-09-26,0.504075,0.507398,0.496162,0.500885,XRP
2023-09-27,0.243875,0.248089,0.24241,0.244749,ADA
2023-09-27,211.409,215.827,210.353,211.246,BNB
2023-09-27,26226.9,26828.0,26094.3,26260.2,BTC
2023-09-27,12.4667,13.2908,12.3076,12.7315,BTG
2023-09-27,0.0605829,0.0613513,0.0601307,0.0603163,DOGE
2023-09-27,1592.5,1632.77,1582.46,1594.64,ETH
2023-09-27,7.38003,7.86515,7.26898,7.64282,LINK
2023-09-27,0.0842837,0.0859424,0.0842837,0.0852777,TRX
2023-09-27,0.500984,0.506594,0.496472,0.49963,XRP
2023-09-28,0.244729,0.250532,0.243166,0.248905,ADA
2023-09-28,211.344,216.907,211.241,214.996,BNB
2023-09-28,26260.6,27296.3,26260.5,27004.5,BTC
2023-09-28,12.6906,13.3479,12.6889,13.0133,BTG
2023-09-28,0.0603163,0.0616456,0.0602238,0.0612778,DOGE
2023-09-28,1594.64,1667.62,1593.75,1650.3,ETH
2023-09-28,7.64074,8.04537,7.5704,7.84344,LINK
2023-09-28,0.0852768,0.0864391,0.0843481,0.0864283,TRX
2023-09-28,0.49963,0.509981,0.494725,0.50769,XRP
2023-09-29,0.248903,0.255674,0.248043,0.248573,ADA
2023-09-29,215.096,217.476,214.294,215.076,BNB
2023-09-29,27002.2,27240.3,26664.7,26867.0,BTC
2023-09-29,12.9836,13.0577,12.5984,12.6325,BTG
2023-09-29,0.0612572,0.0624731,0.0611384,0.0619348,DOGE
2023-09-29,1650.29,1687.76,1648.34,1665.79,ETH
2023-09-29,7.84364,8.07271,7.67683,7.97762,LINK
2023-09-29,0.0864374,0.0898274,0.0864374,0.0891802,TRX
2023-09-29,0.507585,0.54924,0.506024,0.521943,XRP
2023-09-30,0.248863,0.254773,0.247643,0.253311,ADA
2023-09-30,215.076,216.4,214.087,215.243,BNB
2023-09-30,26867.0,27095.0,26862.4,27004.7,BTC
2023-09-30,12.6307,13.0632,12.618,12.8527,BTG
2023-09-30,0.0620322,0.0626971,0.0617449,0.0623215,DOGE
2023-09-30,1665.78,1694.31,1665.02,1674.56,ETH
2023-09-30,7.97652,8.26838,7.93992,8.12743,LINK
2023-09-30,0.0891802,0.0893811,0.0883738,0.0886877,TRX
2023-09-30,0.522073,0.524492,0.513669,0.516903,XRP
2023-10-01,0.253181,0.263392,0.253148,0.261779,ADA
2023-10-01,215.143,216.522,213.119,214.324,BNB
2023-10-01,27004.7,27289.3,26956.2,27190.2,BTC
2023-10-01,12.9143,13.2009,12.7276,12.8437,BTG
2023-10-01,0.0623215,0.0628679,0.0617262,0.0620258,DOGE
2023-10-01,1674.57,1692.06,1668.36,1678.52,ETH
2023-10-01,8.12853,8.25304,7.78438,7.80736,LINK
2023-10-01,0.0886877,0.0891918,0.0879309,0.0890398,TRX
2023-10-01,0.516803,0.522963,0.513746,0.518357,XRP
2023-10-02,0.261789,0.269576,0.258167,0.259565,ADA
2023-10-02,214.424,221.553,213.162,213.962,BNB
2023-10-02,27183.1,28495.5,27158.3,27480.2,BTC
2023-10-02,12.8479,14.3127,12.8418,14.2105,BTG
2023-10-02,0.0620258,0.0641995,0.061239,0.0617879,DOGE
2023-10-02,1678.35,1743.93,1637.38,1655.51,ETH
2023-10-02,7.81596,8.14579,7.36012,7.45666,LINK
2023-10-02,0.0890507,0.0904272,0.0873453,0.0875254,TRX
2023-10-02,0.518257,0.526447,0.510248,0.513749,XRP
2023-10-03,0.258585,0.264583,0.257672,0.258767,ADA
2023-10-03,214.062,215.802,212.496,213.498,BNB
2023-10-03,27480.2,27671.8,27165.0,27399.8,BTC
2023-10-03,14.2477,14.9018,13.6141,13.6219,BTG
2023-10-03,0.0618389,0.062281,0.0611288,0.0614104,DOGE
2023-10-03,1655.48,1670.45,1643.85,1654.68,ETH
2023-10-03,7.45666,7.7398,7.3735,7.42953,LINK
2023-10-03,0.0874954,0.0883871,0.0873366,0.0875091,TRX
2023-10-03,0.513649,0.51619,0.50567,0.513795,XRP
2023-10-04,0.258757,0.262129,0.25294,0.259013,ADA
2023-10-04,213.398,213.817,210.802,213.211,BNB
2023-10-04,27399.8,27837.2,27213.8,27688.2,BTC
2023-10-04,13.6149,13.6311,13.5473,13.5507,BTG
2023-10-04,0.0614104,0.0615472,0.0601314,0.0612901,DOGE
2023-10-04,1654.41,1659.97,1625.23,1644.09,ETH
2023-10-04,7.42973,7.7758,7.21379,7.67498,LINK
2023-10-04,0.0874791,0.0910855,0.0874261,0.0890345,TRX
2023-10-04,0.513695,0.54796,0.509115,0.531427,XRP
2023-10-05,0.259033,0.263976,0.256608,0.260303,ADA
2023-10-05,213.208,213.9,210.336,210.857,BNB
2023-10-05,27687.7,28124.5,27358.6,27457.7,BTC
2023-10-05,13.5495,13.6142,12.8767,12.9229,BTG
2023-10-05,0.0612895,0.0616272,0.0606472,0.0610075,DOGE
2023-10-05,1644.1,1655.03,1607.64,1614.9,ETH
2023-10-05,7.67621,7.79168,7.48075,7.50813,LINK
2023-10-05,0.0890336,0.08952,0.0881832,0.0883338,TRX
2023-10-05,0.531521,0.5342,0.516401,0.523941,XRP
2023-10-06,0.26017,0.266991,0.25945,0.266449,ADA
2023-10-06,210.957,214.556,210.24,214.088,BNB
2023-10-06,27457.4,28289.7,27197.4,28053.9,BTC
2023-10-06,13.0021,13.2846,12.8208,13.1632,BTG
2023-10-06,0.0610075,0.0615622,0.0607375,0.0614156,DOGE
2023-10-06,1614.9,1661.89,1610.73,1652.94,ETH
2023-10-06,7.50813,7.75377,7.43791,7.71906,LINK
2023-10-06,0.0883238,0.0889236,0.0853388,0.0873658,TRX
2023-10-06,0.523941,0.529601,0.517472,0.527416,XRP
2023-10-07,0.266309,0.266519,0.256664,0.258107,ADA
2023-10-07,213.988,214.388,211.621,212.121,BNB
2023-10-07,28056.7,28146.2,27858.1,27948.7,BTC
2023-10-07,13.2015,13.2944,12.9705,13.0418,BTG
2023-10-07,0.0614152,0.0616792,0.0610915,0.061375,DOGE
2023-10-07,1653.38,1655.82,1631.13,1634.59,ETH
2023-10-07,7.70976,7.71966,7.47678,7.5433,LINK
2023-10-07,0.0873358,0.0884422,0.0870418,0.0881802,TRX
2023-10-07,0.527416,0.529522,0.520096,0.522298,XRP
2023-10-08,0.258167,0.259188,0.255509,0.257337,ADA
2023-10-08,212.221,212.83,209.159,211.52,BNB
2023-10-08,27948.6,28107.3,27710.7,27934.7,BTC
2023-10-08,13.0422,13.2942,12.8313,12.8374,BTG
2023-10-08,0.061375,0.0616384,0.0607417,0.0610458,DOGE
2023-10-08,1634.64,1642.25,1617.41,1633.79,ETH
2023-10-08,7.5433,7.93094,7.5073,7.79704,LINK
2023-10-08,0.0881802,0.0884068,0.0875065,0.0880902,TRX
2023-10-08,0.522298,0.523693,0.516084,0.518495,XRP
2023-10-09,0.257347,0.258716,0.248922,0.25235,ADA
2023-10-09,211.621,212.283,202.951,206.343,BNB
2023-10-09,27932.8,27999.1,27322.4,27626.0,BTC
2023-10-09,12.8373,13.1975,12.4327,12.4518,BTG
2023-10-09,0.0610458,0.0611124,0.0565871,0.0587433,DOGE
2023-10-09,1633.78,1636.53,1552.16,1579.77,ETH
2023-10-09,7.80695,7.80695,7.15342,7.29263,LINK
2023-10-09,0.0880702,0.0883436,0.085584,0.0864381,TRX
2023-10-09,0.518395,0.520303,0.491523,0.504611,XRP
2023-10-10,0.25236,0.25324,0.247127,0.248797,ADA
2023-10-10,206.343,213.028,204.849,208.523,BNB
2023-10-10,27627.0,27737.2,27298.8,27428.7,BTC
2023-10-10,12.4332,12.7739,12.4332,12.5665,BTG
2023-10-10,0.0587433,0.0592257,0.0584807,0.0588655,DOGE
2023-10-10,1579.77,1595.03,1551.1,1565.41,ETH
2023-10-10,7.29093,7.39302,7.17719,7.2415,LINK
2023-10-10,0.0864482,0.0866487,0.0860281,0.0863295,TRX
2023-10-10,0.504426,0.504476,0.491889,0.499055,XRP
2023-10-11,0.248715,0.24966,0.244965,0.246431,ADA
2023-10-11,208.521,208.923,204.351,206.242,BNB
2023-10-11,27428.7,27478.8,26532.0,26720.7,BTC
2023-10-11,12.5201,12.6628,12.3178,12.3232,BTG
2023-10-11,0.0588649,0.0594596,0.0576575,0.0581121,DOGE
2023-10-11,1565.42,1578.46,1548.47,1565.58,ETH
2023-10-11,7.24142,7.39412,7.13117,7.38593,LINK
2023-10-11,0.0863386,0.0866595,0.085612,0.086015,TRX
2023-10-11,0.49915,0.500065,0.478919,0.486864,XRP
2023-10-12,0.246249,0.24814,0.24262,0.245349,ADA
2023-10-12,206.24,207.142,202.974,205.522,BNB
2023-10-12,26720.7,26938.9,26544.1,26749.4,BTC
2023-10-12,12.3178,12.4559,12.0969,12.1242,BTG
2023-10-12,0.0581517,0.0585287,0.057322,0.0578976,DOGE
2023-10-12,1565.58,1568.98,1522.43,1537.12,ETH
2023-10-12,7.38646,7.42389,7.11664,7.22625,LINK
2023-10-12,0.0860159,0.086504,0.084722,0.0850777,TRX
2023-10-12,0.486759,0.489058,0.474005,0.483221,XRP
2023-10-13,0.245347,0.249585,0.244814,0.247586,ADA
2023-10-13,205.524,208.121,204.216,207.057,BNB
2023-10-13,26749.4,27108.5,26679.2,27013.8,BTC
2023-10-13,12.13,12.5251,11.9362,11.976,BTG
2023-10-13,0.057819,0.0588835,0.0577638,0.0584317,DOGE
2023-10-13,1537.12,1574.07,1535.12,1558.92,ETH
2023-10-13,7.22703,7.39379,7.11128,7.29897,LINK
2023-10-13,0.0850777,0.085664,0.084732,0.0855512,TRX
2023-10-13,0.483321,0.490414,0.478365,0.488297,XRP
2023-10-14,0.247715,0.24807,0.244923,0.246333,ADA
2023-10-14,207.154,207.556,205.659,206.585,BNB
2023-10-14,27012.1,27067.2,26755.2,26819.4,BTC
2023-10-14,11.9401,12.5081,11.9298,12.3455,BTG
2023-10-14,0.0584311,0.059729,0.058225,0.0596774,DOGE
2023-10-14,1558.82,1562.51,1544.45,1555.05,ETH
2023-10-14,7.30789,7.36931,7.21658,7.31436,LINK
2023-10-14,0.0855412,0.0857877,0.085054,0.0850549,TRX
2023-10-14,0.488293,0.489202,0.483456,0.486666,XRP
2023-10-15,0.246335,0.248453,0.24539,0.24772,ADA
2023-10-15,206.588,212.496,206.292,209.708,BNB
2023-10-15,26818.4,27233.8,26807.4,27180.7,BTC
2023-10-15,12.3575,12.5392,12.3022,12.366,BTG
2023-10-15,0.0596354,0.0599772,0.0590249,0.0596114,DOGE
2023-10-15,1555.05,1566.9,1548.72,1560.39,ETH
2023-10-15,7.31296,7.55635,7.28676,7.4487,LINK
2023-10-15,0.0850649,0.0864935,0.0847966,0.0864935,TRX
2023-10-15,0.486671,0.490115,0.48511,0.48872,XRP
2023-10-16,0.24771,0.259957,0.246364,0.251183,ADA
2023-10-16,209.708,218.848,209.119,214.688,BNB
2023-10-16,27180.7,30006.6,27038.4,28435.0,BTC
2023-10-16,12.3657,14.0051,12.2014,13.8647,BTG
2023-10-16,0.0596114,0.0617346,0.059142,0.0598535,DOGE
2023-10-16,1560.4,1633.69,1552.91,1590.35,ETH
2023-10-16,7.45197,7.81722,7.38193,7.48997,LINK
2023-10-16,0.0865035,0.0902999,0.0864935,0.0887264,TRX
2023-10-16,0.48872,0.510112,0.485144,0.497104,XRP
2023-10-17,0.251195,0.252366,0.244948,0.246271,ADA
2023-10-17,214.69,215.493,209.382,211.078,BNB
2023-10-17,28435.0,28627.8,28081.5,28497.8,BTC
2023-10-17,13.9443,14.3145,13.4043,13.6447,BTG
2023-10-17,0.0598535,0.0602369,0.0582836,0.0589608,DOGE
2023-10-17,1590.36,1605.53,1552.24,1562.46,ETH
2023-10-17,7.49197,7.57966,7.27709,7.32341,LINK
2023-10-17,0.0887364,0.0890283,0.0875041,0.0883627,TRX
2023-10-17,0.497304,0.499495,0.486785,0.492082,XRP
2023-10-18,0.246301,0.247291,0.242288,0.242601,ADA
2023-10-18,211.178,213.768,209.94,210.344,BNB
2023-10-18,28490.3,28890.4,28154.4,28276.5,BTC
2023-10-18,13.6895,14.0732,13.1134,13.1428,BTG
2023-10-18,0.0589608,0.0593578,0.0582927,0.0584213,DOGE
2023-10-18,1562.47,1585.72,1556.19,1559.14,ETH
2023-10-18,7.32121,7.47852,7.2845,7.33724,LINK
2023-10-18,0.0883927,0.0895095,0.0883344,0.0890387,TRX
2023-10-18,0.491982,0.492448,0.485887,0.488263,XRP
2023-10-19,0.242611,0.246661,0.239678,0.245086,ADA
2023-10-19,210.344,211.57,208.248,210.182,BNB
2023-10-19,28272.6,28921.3,28146.9,28615.2,BTC
2023-10-19,13.1403,13.5282,12.9512,13.112,BTG
2023-10-19,0.0584213,0.0589814,0.0574654,0.0585824,DOGE
